Area de Abrangencia,Semana Epidemiologica,Data da Instalacao,Data da Coleta,Status
C.S.MARIVANDA BALEEIRO,4,25/01/2017,01/02/2017,POSITIVO
C.S.MARIVANDA BALEEIRO,4,25/01/2017,01/02/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,4,25/01/2017,01/02/2017,POSITIVO
C.S.NAZARE,4,25/01/2017,01/02/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,4,25/01/2017,01/02/2017,POSITIVO
C.S.MARIVANDA BALEEIRO,4,25/01/2017,01/02/2017,POSITIVO
C.S.MARIVANDA BALEEIRO,4,25/01/2017,01/02/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,4,25/01/2017,01/02/2017,POSITIVO
C.S.MARIVANDA BALEEIRO,4,25/01/2017,01/02/2017,POSITIVO
C.S.MARIVANDA BALEEIRO,4,25/01/2017,01/02/2017,POSITIVO
C.S.MARIVANDA BALEEIRO,4,25/01/2017,01/02/2017,NEGATIVO
